"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150"
"1",0.186364868617283,-0.245669154261074,0.229005337756774,0.470190833772443,0.333144353384746,0.35127104913433,-0.112194637721359,-0.769024261866977,-0.742833122511889,-0.226494111460775,-0.338972894209053,-0.53645829070457,0.554287519962934,0.179978632917935,-0.212903929017724,0.131554500556344,-0.611068182561853,0.440617432246556,-0.18843755017544,0.124402647092827,-0.564544771077922,-0.134610642586985,0.430664486682799,0.607194809129308,-0.0634577997043713,-0.173147306081944,0.542051474346173,0.385842264738382,-0.369945188468008,0.540028248607177,-0.530634736740715,-0.233460716055523,-0.276857262936315,0.369157516564741,-0.0600681164139631,0.169051844578233,0.451216342492733,0.214966517157102,0.400521208674491,0.409108622574712,-0.023964836725695,0.0179753442345548,0.0357577787478243,-0.551559316670021,0.0524418760514881,-0.368511558034541,0.185683122611588,-0.170203378129807,0.0683277218583536,0.430884919607709,-0.0975078160543099,-0.284201988582842,-0.607491566530383,0.120197625320989,0.13213146707434,0.169153670712323,0.193807138414352,0.579572038191416,0.115116596849586,-0.0697964275584542,0.106141424222543,-0.109263893856382,0.572959122901135,1.02369358639831,0.24515682861772,-0.310221016220023,-0.0991222786268436,0.262287965381694,-0.163655552855947,0.0143019031297286,0.0541574991779135,-0.131722812865276,0.807687405397173,-0.39206859444921,-0.142307614978074,0.185218800023533,-0.374039139111802,0.54369332158756,0.259130393979329,0.333002053413958,0.27971705172107,-0.312010785506236,-0.00116281693466695,0.532993729853449,0.258805328340557,0.448333678825283,0.00303544522897868,-0.0838408035601302,-0.037280517897656,-0.0644460278622591,-0.0902292043052397,-0.127497010760998,0.0722661899538828,0.157678450982258,-0.149299458997314,0.287362896915391,0.228836702636754,-0.0151671592510516,-0.0394481422795556,0.199267502558556,0.464559304357473,-0.232673609237539,0.0721494970947115,-0.244608457268132,-0.10306446328659,0.143324412070484,0.526524814978021,0.6301823253134,0.156061834791392,-0.104370924909143,-0.0590317423095131,0.156681144061347,-0.0195484541402931,0.330661204715761,0.690320434932683,0.9412252595319,0.310655894806171,-0.663956638158468,0.23421013696914,0.308529564926192,0.0590066395355351,-0.0413720503698636,-0.203225516344828,0.350380707039697,-0.569645854132033,-0.26711568446877,0.857180638333493,0.245021147077253,-0.22264612520383,-0.0520057861888911,0.239768352338921,-0.0256499192383301,0.377680474743648,0.25179255970745,-0.657540179822653,-0.432202876550409,0.020143629800358,-0.505672452870152,-0.602877204690128,0.177314631503241,-0.0309396544559646,0.314795493754403,0.4911110423128,0.594388089123151,-0.374469417520589,-0.569352476758776,0.597566835513529,0.148332786266243,0.475038629499297,-0.605268192927883
"2",0.0505754274444187,-0.201929109091876,0.158585931590201,-0.186994136569762,0.190513543872639,0.417337010347448,-0.147632145018773,-0.103720584939988,-0.164405074826683,0.467695911154143,0.0133094333828264,0.00512521710319646,-0.417010775725392,0.138351453840783,0.615413358964585,-1.21891734454592,-0.243139932129353,-0.374544662245876,0.0459518066295414,0.658042799794087,-0.949151472646127,-0.580251867200913,-0.289743058928346,0.402597609017308,-0.542065422933449,-0.139540093305051,0.285651150694031,-0.172989101817556,0.686066078874431,-0.769780204372001,-0.151579367785148,-0.30778254541681,-0.0823182056728002,-0.207727443778041,0.804625960995342,0.0262388521582942,-0.175748564731707,-0.193182650581206,0.0701162009739211,0.321536821286509,0.382762554452014,-0.745746534477212,0.224238823966966,-0.0913493559216283,0.229737586655041,-0.362792807547231,0.176207878394781,-0.20925698774102,0.597517613619038,-0.562753559325892,-0.164439294747049,0.513608363844868,0.316447574582871,0.11268601990606,0.707793870455403,0.718444047025672,0.216582976778301,-0.232865771244016,0.254097933832325,-0.500949691014885,-0.287166482142785,-0.0653078781297174,0.27638872934447,-0.404134228440177,0.0591149706862713,-0.324907920132948,-0.0918861209811073,-0.134978184511487,0.195096293382012,0.0818179680320439,0.576732223432929,0.632703001392474,0.385137092557131,0.276789048986947,0.0709749581535136,-0.412716918143296,0.823121222157284,-0.204576884703866,-0.0963357039504061,-0.312836725802361,0.0209672293718672,0.706817069411393,0.143470158029403,0.0884197570703335,-0.287148009037747,0.408982979221609,0.279294797786541,-0.221049305966289,0.199566775927899,0.103598035939281,0.261820810636521,0.245958080111924,-0.389607286769513,0.439257630674231,-0.217757606564784,0.290803508908924,-0.55497421262825,-0.495787639143987,-0.179383524480738,-1.17976276329486,-0.185653069593027,-0.636961147044445,-0.426318327246246,-0.646374287744321,-0.558689218868696,0.068107159557772,-0.708516873464587,0.287175414136741,-0.152582639532772,0.670924189670498,0.388108090669407,-0.00519869884522661,-0.00011481279091787,0.337009716087906,0.616212913189996,-0.771841843078634,-0.0273795382148835,0.137920466053771,0.228407357935592,0.143812032718743,-0.499320271028197,-0.540437426564277,-0.0618199853294827,-0.111826570083148,-0.499020582798534,0.0937128150281814,0.102615689590216,0.0860481981315478,0.508495348343816,-0.388909645801134,0.0916977846127039,-0.365204399326091,0.559064480807406,-0.504756727021676,-0.0388095058791061,-0.748369373296066,0.356879149639737,0.0727924822380797,-0.185701406072079,-0.182420721223119,-0.362832998670164,0.0405565272663823,-0.0831183966597213,1.1033935523915,0.923485815611597,0.0408894671544687,0.0624286050781492,0.170258786723428,-0.325774542174755,0.159907403334082
"3",0.629367097327915,-0.46517458728411,-0.25294976412847,0.416307429482048,-0.46510742998069,0.148255435716906,-0.364469782095989,-0.685403199658386,-0.725169137707148,-0.0663339004794504,-0.115365917226065,-0.379047595899567,-0.431643093798814,-0.291543022078505,0.232523040191123,-0.39675082460949,-0.00725416570915545,-0.979469639249463,-0.0606963072578321,-0.584174796668821,0.404883681864323,-0.128629711059239,-0.798296067930208,-1.05009519949662,0.130713689173409,-0.439502869856087,-0.189399099449304,-0.349747463423421,0.581355676675083,-0.116784167059799,-0.116479007772127,0.475297374311023,0.448210069933395,0.273656262084999,-0.0677447053830246,0.160962635477437,-0.35883801566885,-0.293740214903772,-0.850832173292993,-0.242003687313527,-0.37775640565356,0.0445656301776776,-0.900853544702322,0.40869851082758,-0.308127162563318,1.0004365589041,0.683548222075837,0.121968739331518,0.0911218546384312,-0.0287565759455294,-0.927188295060096,-0.574491156425174,0.351365670822848,-0.23121366834632,-0.703185689052147,-1.17507066475773,-0.432780490033764,-0.549719715732308,0.269236463803729,1.25085365195046,0.56282976532236,-0.251782965362652,-0.0600757484984209,0.247070730563884,-0.060546926783335,0.230886520381342,0.570454633102181,-0.55187551865956,-0.086913163964152,-0.160445701436292,0.199188851275444,-0.113194080909298,-1.19987137849912,-0.365536955212608,0.307239386420893,0.125618106716402,-0.410010559128041,-0.360863011594577,-0.0241955109926549,0.804017923830831,-0.566904833746385,-0.192099739934718,-0.828540641717977,-0.690949273799543,0.123503478215195,-0.249529292691048,0.0905479018039812,0.209204972409328,0.166558007212329,-0.673392986010575,1.0153967561673,-0.10525680118897,0.609567143456651,0.218301052241447,-0.340304078405536,-0.230817312745639,0.0448861960448196,0.0676941666966665,-0.309329760032726,0.0615431571631476,-0.343836915492386,-0.0601801753428575,0.192120253737113,0.193883741761757,0.00815271158575525,-0.433393297866644,-0.912273848720767,-0.681841155735085,0.580991780162791,0.45313424887067,-0.398555430157791,-0.252772836224946,-0.115632248503196,0.31325169285215,-0.454082454521016,-0.162291881622035,-0.10809590339328,1.25179823256505,0.0760080462290952,-0.0982589585584893,0.704362120123685,-0.561169736534018,0.810559995567366,-0.836746226310676,0.852806805721292,-0.108483479650805,-0.567424936888229,-0.515355867883467,0.186553616204555,-0.15788953832554,-0.79024249374753,0.486425819886169,-0.300242319226667,0.472167537139386,0.556994940671371,-0.0847369859847737,0.366226617651275,0.717460831684829,-0.00517461774858985,-0.509333678994568,-0.705509809405214,0.26004160497793,-0.0396732500849064,-0.754437069612309,0.0823754120175717,0.257746791644857,-0.779587426289023,0.720842992119431,-0.245825615879591,0.245358579151104
"4",-0.295010348738637,0.741601816343248,0.0168373644345774,-0.360998055706775,0.55158784104713,-0.482649719251205,0.407914087148209,0.944266479772504,0.521990908778412,0.772353559007634,0.453698952950777,-0.470025830218231,-0.0704492030046971,-0.334114906881881,-0.0923684224469879,-0.878245581560775,0.108584130925524,0.471177706266748,0.524974712937031,0.492436649095294,-0.385179387412271,-0.862043160299195,0.00918672496889377,0.0935537727832009,-0.408197278257854,-0.798874673424387,0.376725035362371,-0.0973812093222195,0.632520337348312,-1.11678579484741,-0.305236663882869,0.105913572133016,-0.257320992078091,-0.857604922635066,0.200490875447987,0.61179985422168,0.0764556429836988,-0.395519470127192,0.31174993223719,-0.149507669075391,0.201560220871525,-0.568050922089068,0.321527126247447,-0.00907242393370133,0.704259655693216,-0.954169310158272,-0.406230250090431,0.276287538028146,-0.0777690138675146,-0.0293851447695636,1.2401490443018,1.19686526373246,0.726095651173171,0.833119743205994,0.836571178958315,0.254180024440311,0.691684548848694,0.411302227183111,-0.580939711516749,-1.07234966816896,-0.292679561604259,-0.0462615714524644,-0.371751652865559,0.120184622619164,0.550487906668647,-0.102127856521863,-0.213289781421513,-0.0532283811008277,0.410945006309224,-0.341753890611613,-0.199857128501027,1.09035532871204,0.436348186925065,0.29375149923414,0.549105056417324,-0.45818880288382,1.22516378549386,0.042702646916065,-0.293338143024815,-0.9075246373497,0.564673446487997,0.616879689134478,0.959229557796831,0.262792436727035,0.513550964679696,0.302287779457273,-0.347729961531478,-0.208964003595686,-0.508844684805158,-0.453699776474523,0.396447936153181,-0.439669217547409,-0.427419530700198,-0.796045821464874,0.252970854439408,0.699034653556342,-0.594616832866418,-0.307797840764096,0.901517718867437,-0.843061424494418,1.06640644077312,-0.372444460302744,0.123155733549561,-0.554401952325569,-0.449234773547098,0.476379724633144,0.139509909757552,0.64775117655827,-0.360095891049864,-0.175812469419129,-0.424141004650917,-0.290908161873514,0.435965783867846,0.844044166862941,0.251203794204652,-0.389307898654115,0.564251772295248,0.133033529815217,-0.639044495365537,-0.180703180029605,-0.175357833755577,-0.569318885209698,-0.139294170371299,0.842378339876139,-0.849415963568934,0.335091494920262,-0.155586231266447,1.32499593218763,-0.721507159122528,-0.657727985044389,-1.13639454279519,-0.859287520029131,1.43235791815125,-0.596858235626183,-0.510873218828229,-1.27836537915734,-0.158544577028284,0.426882309296236,-0.767291681348279,-0.602939106605228,-1.07270471735027,0.00841930505798534,0.449297340234486,0.615814841336067,0.00613579909614958,-0.19511153000068,-0.300510615768522,-0.194315842379315,-0.22033737373603,-0.548896673547859
"5",0.486352582523267,0.0417957433842588,-0.180116354572356,0.666595105702884,-0.529045133267678,0.0962222937177987,0.159101056818994,-0.464579515773649,-0.0664524029502134,0.010592658274999,0.274731016708221,-0.269351981628745,-0.726107850500542,-0.858699303818296,0.405600698790892,-0.281001464555138,-0.0571195666756436,-0.542518924334483,0.480971300622095,-0.771095101384831,0.476075450330275,-0.452029037183534,0.0171238142023646,-0.0610234262660234,0.468386967825407,0.38252213571461,0.154711956759446,-0.12953404606785,0.536374008326871,-0.199185192790136,0.253888911336043,-0.0489520664290731,0.365021470040063,0.058222255656983,0.219958118142206,-0.0766684925976489,-0.210195320933447,-0.310663185281315,0.490176418242148,-0.40296139449452,-0.291363098751086,0.300519593143364,-0.513669767173341,0.0462982165041986,0.106633734932359,0.717421339106696,0.352042381974482,0.246140580016419,-0.494855865205047,-0.0366057544896927,-0.399308147263071,-0.373498618673794,-0.701385320723182,-0.293540595603252,-0.313380115149757,-0.754412443682964,-0.211153144272003,-0.11885895466162,-0.102769400496278,0.343761777568437,0.446270267239494,0.156831345684763,-0.546473603189346,0.395895912846334,-0.0726939029855736,-0.0327080326171839,0.177672697795616,-0.122188250702134,-0.181472462648432,0.258074919620182,0.586528429837771,0.0676175207846401,-0.272324860027161,-0.688090821622703,0.0286973083118392,-0.283466247214002,-0.429091012291883,0.154493684168655,0.165716361352767,-0.384952902923435,-0.4465801427868,0.014267805528,-0.506855434580745,-0.267646460985152,-0.22919879485643,-0.0620486506227418,0.509293532306186,0.294958257337679,-0.279516470717839,-0.360627829912274,0.680661327873084,-0.233180900481293,0.606254163517044,0.402323279792036,-0.549923166309859,-0.34692089349787,0.531483131327752,-0.0663703161393918,-0.091124002632515,-0.0815032211469892,-0.529192087877877,-0.332901815559197,0.717608102678055,-0.000558153069125399,-0.101160553814854,-1.02502103600595,-0.129870546066322,-0.0306655622232814,0.481311275256649,-0.108403546438832,-0.159390811738094,-0.0693432539077134,0.421944748368971,0.49675192627199,-0.118103707377166,-0.18201990507857,-0.267837326330847,0.388909775465243,-0.878220762043348,-0.855131161899625,0.684909309328379,0.0246209868273393,0.621436898435075,-0.00341314091179519,0.467293005359505,0.198288368911233,-0.0766096319472944,-0.507689610290224,-0.21855318902448,-0.24619022844952,-0.393195937764621,-0.0130919048904776,-0.168180709083712,-0.233298775936204,-0.022295643904924,0.808439394696673,0.457098436934342,0.351121293444774,-0.086816582875568,0.238631416989849,-0.571012919156515,0.423925768193805,-0.551514400791856,-0.223958634970053,0.569427392889525,-0.878329205101234,-0.313003664753252,0.528988515380032,-0.173389939110343,0.848133482011675
"6",0.438182932130027,0.320766867522881,0.29860410716831,0.164991752282433,0.664077251170741,0.08054344849869,0.114179646807294,-0.0496760110966796,-0.183511557554744,0.805290605000647,0.00445387759911053,-0.0466676153781989,0.0773592481809365,0.289310528475778,0.264261085569257,0.578578055007321,0.0509462925100442,0.500440862462555,-0.141973404455478,0.610295219183822,0.023095018981896,-0.577272077846084,0.801128044328918,-0.139794889436603,-0.372637116811177,-0.765359827195266,-0.656216236001601,-0.262800991535986,-0.531497285600132,-0.154823803770164,0.196043290121984,1.13198911257906,0.230242033737925,-0.92272890272688,-0.179166953735627,-0.427332051470921,0.205521972446123,-0.0224653919336094,-0.0754422221402311,0.211932289555003,0.716979244019576,-0.704898059412845,0.334599189969271,0.292442027748309,0.542613679107903,0.075667914470875,0.0225885464572135,0.0717252795897955,-0.33010809955443,0.590374851428433,0.250344060310574,-0.774989119295823,0.258920891591214,0.269852772005691,0.292831486177943,0.244373300983915,0.000326042898342378,-0.225595697717352,-0.637939676987666,-0.130294532692039,-1.07815837264234,-0.247119609459635,-0.0855529310753067,-0.40095406852077,0.619349609610931,0.217717044482207,0.338778610705426,0.471408796124993,-0.825262334961506,-0.739953825492723,0.241627686948785,0.0991237195258593,-0.0804015016473011,0.514852169287816,0.0851974793381025,-0.447368336348368,0.540154495814391,-0.404739694614143,-0.765061297603961,0.0671003920123925,-0.115342087935981,-0.488198896401757,0.505241413103904,-0.340340623072826,0.221901187697049,0.0890047850994752,-0.337739307753559,-0.892898054524801,-0.278495624382952,-0.478751098657158,-0.154860626035232,-0.286834410941183,-0.222512468535095,-0.895821968622697,0.652160193281343,0.552355339639466,-0.921628523856787,-0.0112629104106543,-0.57578534627056,0.267549054156784,0.503518321693178,-0.0280410092771685,-0.317365092395666,0.704362758014273,-0.308646087420345,0.966302080105338,0.740931004607737,-0.0711408719063636,0.588305549852844,0.0246262611144134,-0.43558866171588,-0.572519603095202,-0.529063808225585,0.448301536478111,-0.0444510779647301,0.784227948375497,0.492809058220678,0.472136996437695,-0.418777294773899,-0.0919199368462864,-0.36648589025169,-0.34733372348883,0.0323792668507754,0.247210476210858,-0.104475104783092,0.468321381136626,0.0190932436032342,0.185703257559282,0.0158375597365954,0.3492639561213,-0.745009378598206,0.757328615071544,0.285128933941893,-0.014778642365822,-0.634682294889237,-0.415031679218113,0.632189519378392,0.173271019068809,-0.262047620751905,-0.161598509849833,-0.337903616102989,0.101272781316372,0.596840143986743,0.0178496654170555,-0.117250878818951,-0.115197790084168,0.0264064833471513,-0.0506785682328329,0.711578493489592,-0.429591171361543
"7",-0.242763954369277,0.402090337503578,0.749130402794931,-0.272330323015821,1.04544114311951,0.306506303379315,-0.633803025278045,0.612828253847319,-0.0381980784849075,0.458391711548102,0.268847141607195,-0.714662204199236,0.544520975116058,0.684621220848444,0.242685466481311,0.206796568419483,-0.16192510734826,0.519223237654032,0.500718312777189,0.871713235152469,-0.205876561821826,0.0490609598521744,0.957979264183823,0.245823597972159,-0.218077694467054,-0.284531391834384,-0.00348928490598915,0.00811875913349634,-0.234210316807706,-0.0477963912008285,0.496269309851425,0.37600244331277,0.0697484690052553,-0.0939911984029504,-0.391801808436815,-0.317000173292075,0.383603294075877,0.160243858673326,0.441487027759586,0.411078802912445,0.624576052898669,-0.0235181963440232,0.289330713089205,-0.182112278141426,0.203118792390227,-1.20712645260803,0.347046928733584,-0.426791813580895,-0.108497392404714,0.489601838811784,0.0571541305672274,-0.232787573775612,0.138056029113604,-0.374458004684167,0.719470015699902,0.18720683605025,0.528609587052903,-0.169911894658861,-0.0844351688605545,-1.07881010156046,-1.04095972819043,-0.0530048229219854,0.203726476270608,-0.809251116518305,-0.322377569242052,0.643320464398609,-0.345429963055681,0.305782007480571,-0.582858304946958,-0.649829641395622,-0.719166448842483,-0.111712398978909,1.14048729775948,0.718918987640402,0.801029492529688,0.413991493717993,0.17219274027478,0.425846215873008,0.23321887131496,-0.0762297689801165,-0.166994694728423,-0.772669993762214,0.790953998475634,0.474108572438089,-0.115511552062545,1.03014775793589,0.27644580079071,0.0674423445223892,0.402634209186771,0.247770732921618,-1.11630832352134,-0.075246463799153,-0.389393533028948,-1.25829482339855,0.389402486013303,0.876100103214794,-0.705978627514985,0.409773076546696,-0.198344428639154,0.315213142577246,0.334998428099778,-0.113690340544259,-0.821382431212459,0.134416477063881,0.0771607699506201,0.478788784799013,1.11754809356521,0.411697669756913,-0.167934953262428,-0.0133261840922478,0.324862061064453,0.396800887100104,-0.496347064532779,-0.130287235233256,0.551195859040406,0.0579831021469827,0.13767137362442,-0.306920322146616,0.0168039761912196,0.588172716686294,-0.588757776248464,-0.400002050357798,-0.135988748358434,0.840987753099857,-0.797792044686501,-0.367495630613962,0.243423238081231,0.370568214901323,0.143394060214996,0.193734352051357,0.558472637270894,-0.543250413162627,0.537384487375747,0.100214828676231,-0.37260124449282,0.448682085742908,-0.0764926173459634,-0.453798666770213,-0.0217354907972353,0.14538916141552,1.13501855659413,0.120675159183332,-0.302156283827182,0.593157368244562,-0.179942747751991,0.477153091574511,0.674379181056516,-0.480217781967822,0.0415425211286821,-0.545987008563932
"8",0.0203730919668246,-0.571133239025975,0.341367238063183,-0.176046485123568,0.511890738822118,-0.66500232314728,-0.225535127968432,0.109883506729309,-0.12336287166484,0.108256195044146,0.456749567764478,-0.236116879409673,-0.243537585981554,-0.37564586653227,0.565584512335199,-0.231418917783146,-0.546863805101529,-0.504772295935958,0.439914340967307,0.600599828809222,-0.562904725886053,0.0990388336732811,-0.11223166340671,0.130486893653217,-0.379089218730933,0.194166958263851,0.106931713023332,-0.21201902050253,0.0262758899635889,0.0536805599757633,-0.588220368713206,-0.365534083019791,0.595408912954258,-0.0424192960130923,-0.216372727344781,0.011191566834894,-0.331977776942971,-0.220314876732244,0.325664084006639,-0.00911469746536007,0.00176275931586529,0.131621095782191,-0.295386832892904,-0.196910637966625,0.621486281107185,0.0333038521107019,0.550551719467238,0.348524877431954,0.224582113835225,0.261144024266791,0.476898835829361,0.346679444375484,-0.186043966350023,0.300579330402288,-0.333751606926276,-0.409069989519508,0.604282283191133,0.161951867207538,0.0390410338966596,-0.19563552255006,-0.159222067243857,0.0436687443810843,0.0455616717728062,-0.0886220574655002,0.224926162042716,-0.510213604388744,0.298586978106357,-0.146135176641855,-0.396676505729525,0.195064053287281,-0.352713867276347,0.69872004360433,0.266141955406401,0.394156271093117,-0.0315781072812577,-0.569447956812592,-0.253068050707162,0.0141948033642588,-0.235004415568524,-0.375109672275316,0.548750980783834,0.182153979865927,0.208174302063536,-0.0263092542766962,0.189624915736183,-0.315092362294624,-0.301493577018301,0.140114464660223,-0.208266941751799,-0.282045439556354,0.377379343250941,-0.324271427950979,0.304768887642009,0.490317249566638,0.458412802580314,-0.142810033511946,0.194576507324388,-0.0926443076577883,0.30553498195916,-0.383200746636614,-0.115821569637843,-0.147199673978755,0.251131801734539,0.0288691795847106,0.00870260277237105,0.181301758680717,-0.54978754653167,0.756000334828242,-0.0029459867090219,-0.233497215792097,0.0181115773814551,0.6044600668722,0.0458644372191862,0.0690995228938502,-0.057367428279364,-0.0974777588990675,0.362150652547304,0.0900089380234933,0.294609475739431,0.0742525463746599,0.181294716366303,-0.100668595660369,-0.613265554858687,0.31150745755132,0.0920605730039397,0.317204184786821,0.200895187017812,0.423683415503611,-0.0398295088904593,-0.350944450343928,0.184081299891212,-0.524391016480844,0.0389925156948399,-0.109603477090593,-0.438691105069656,-0.637200314698573,-0.130618468879213,0.335521063593038,-0.243294063534628,-0.0986297506339329,-0.204913981049882,-0.00917276807265795,0.390731465964142,0.423000494453086,-0.495777150627506,0.40362685297528,-0.130516963191865,-0.100517207289996,0.0374039564976929,0.274464562018944
"9",-0.28421801805169,-0.100516135760562,-0.348410177046324,0.186368951409619,-0.106613261026732,0.207005394682528,0.126972481780868,0.407963308315187,0.345199970356007,-0.407905143588877,0.030042407887514,0.633650884798299,0.610362211495983,0.954161261347675,-0.470492572840326,0.229050119821901,0.405389873258266,0.181303719285788,-0.147781661943034,0.18669529363884,0.316248989041307,0.499824120152347,-0.220166607654264,0.22431954369012,0.293536209254931,0.3048818873577,0.465585807004859,0.023250695171183,-0.493807064228185,0.0909630497816138,-0.345217244273631,-0.151891734903123,-0.113165753528682,0.267306852864006,-0.388540287793891,-0.064961289346431,0.385311852349857,-0.156479244541221,-0.285742790503608,-0.0334256206326269,-0.0328534198513548,0.129186727518038,0.147234662359664,0.2907221855688,0.0156183863392664,0.772031218420234,-0.205146818340777,0.0401775060033595,-0.264449684707097,-0.36506037333193,-0.55812738687953,-0.34461224386705,-0.363717121607624,0.204618184823253,0.143486678680204,-0.371639713451935,-0.316583102636801,-0.106613792957332,-0.0754753694247515,0.0818048783861088,0.44526185030975,0.201379954122258,-0.424785038667428,-0.671551430644367,-0.604618405404018,0.220352880770631,0.383802263542274,-0.0218738846572135,-0.658307363646195,-0.428437514711459,0.181203708512931,0.200824364638302,0.118781768111502,0.358785740676226,-0.287838178197519,-0.343973985655136,0.313536660141411,0.00404412794424514,0.134964565979107,0.260597593251137,0.60118548093494,0.0487334421628206,-0.4231357917768,-0.129000943057238,-0.34968891998724,0.0371308781847239,-0.825477678841426,-0.00194267144504767,-0.833857458407274,-0.168330735526788,-0.187491228015306,0.422246773285953,-0.376568070972704,0.0552959683975689,0.120177580407619,-0.166037516465868,-0.113543589336368,0.398330939505429,0.212622876454909,0.312199491305508,-0.274111846294579,-0.156919923037117,-0.0333798625704335,0.100080203933757,-0.255327828851542,-0.119207732569338,-0.282832710985556,0.337580413975427,0.446526789683999,0.409736659501664,0.359355109799929,0.202473358341635,-0.304357628567988,-0.565940503517909,0.115514425459093,0.127445040676688,0.2891091853077,0.70120293785528,-0.313409457309525,-0.00464483954168096,-0.210190241612694,0.216469406518333,-0.0419935280474928,-0.47768287331297,0.250605131070036,0.483584364845556,-0.0361727650071688,-0.0765788392493846,0.546944476258059,0.010506508768259,-0.332883540458447,0.554333425768353,-0.316406489177393,-0.0861045040176484,-0.183842980017591,0.19021142427746,-0.113061889748799,0.108689923268942,0.6722472554144,-0.332687778243735,0.280842083192327,-0.270560478843707,-0.696339782074863,-0.557731161444808,-0.0135347354968929,-0.0560486190256348,0.406009565207837,0.190043505898114,0.240640894073471,0.844162178344631
"10",-0.278923615662635,-0.0577414590170671,0.00345357765295876,-0.0172688952098538,0.214541484832881,-0.387545581898639,0.49789557812429,0.186292639715673,-0.186441133375624,0.138848221000414,-0.217675218054849,0.0759935379978642,-0.119604299258178,-0.243476172137858,0.0797654806237469,-1.19610663911976,-0.518907473021904,-0.942807732475568,0.114002484177965,-0.301445870068104,-0.112952383820048,-0.961120544124001,-0.229722129606506,-0.327717232569793,-0.08083525753336,-0.588739368264531,0.437483166735332,-0.657056293454895,0.474730584704314,-0.89454557721473,-0.00808363554471771,-0.369821963872697,0.534096347332521,-0.84899571616022,-0.327763314200892,0.50333461614459,-0.400939508489613,-0.882067161623232,-0.0944305360425197,0.237380809999044,0.503175695844296,-0.140566762855124,-0.466636710431152,-0.40714221246696,-0.166227609733856,-0.152216147836044,-0.281133103494639,0.819296569263164,-0.0829358430509709,-0.882857172243705,0.629824458409639,0.261189051467252,0.272303297612848,0.385959964761712,0.499117112622504,-0.542200263118064,0.219505059142377,-0.074127539836665,-0.674400065775596,0.047175768063343,-0.106282247378732,-0.577171879153768,0.153073375273954,0.0420403231540825,0.787608031951222,-0.279606242411958,9.7623800977406e-05,-0.475374373312461,0.4327519860565,0.864216686158658,0.299173914046232,0.277065205022474,-0.0166743415051698,0.181947841333756,-0.471710021709885,-0.00633382084414039,0.0765870016197582,-0.810478394646419,-0.184717091101327,-0.274984888016323,0.367729795067823,0.505471563254031,-0.269576261173643,0.265469147034135,0.282200977975884,-0.597286197250884,0.302476127543446,0.138844958822505,-0.21174107506636,-0.240542705886955,0.767662421663036,0.0395606149134441,0.314595438129115,-0.635561063483888,-0.141441136466703,-0.0607424524793288,0.267747326857012,-0.213669817050824,0.824858254873265,-0.730932716682301,0.425163774361302,-0.827340333730042,-0.00129310065324348,-0.564631287838221,-0.637575529374195,0.154071305611538,-0.670111312922727,0.932687430931799,0.5030069311857,0.270923497978638,-0.254529228927095,-0.0226491222731007,0.40303142621623,0.450917635939188,0.0909287491266456,-0.231695676001698,0.366302523339392,0.991513141430494,-0.774476125592344,-0.282772644218393,-0.07015611568197,-0.419364296195791,-0.590486443724358,-0.440572125671277,0.256855843680208,-0.318980638522358,0.197121115190607,0.642806122704267,0.441449702455407,-0.585695822786477,-0.175471164160621,-0.333910118193611,0.0914717233434549,-0.554282337897539,-0.230855402396921,-0.570062714769599,0.313584191847451,0.357634490269234,-0.132076702451336,-0.281468747716599,-1.14641539026616,0.441044269224326,-0.160392296887788,-0.152305388064676,-0.160936181071345,-0.431381408892101,-0.465321372843522,-0.0197170377647468,0.00546763310638668,-0.124114600633437
